session_id,timestamp,datetime,battery_level,screen_on,brightness,active_app_category,wifi_on,mobile_data_on,charging,cpu_usage,temperature,hotspot_on,system_estimate_min
07498059,1776611681516,2026-04-19 17:14:41,56.0,0,4.7,0,1,0,0,49.6,33.0,0,-1.0
07498059,1776611711555,2026-04-19 17:15:11,56.0,1,8.6,0,1,0,0,93.8,33.1,0,-1.0
07498059,1776611741635,2026-04-19 17:15:41,57.0,1,2.4,0,1,0,0,33.0,33.1,0,-1.0
07498059,1776611771689,2026-04-19 17:16:11,57.0,1,2.4,0,1,0,0,37.4,33.0,0,-1.0
07498059,1776611801733,2026-04-19 17:16:41,57.0,1,5.9,0,1,0,0,43.3,33.2,0,-1.0
07498059,1776611831765,2026-04-19 17:17:11,58.0,1,5.9,0,1,0,0,37.8,34.5,0,-1.0
07498059,1776611861848,2026-04-19 17:17:41,58.0,1,5.9,0,1,0,0,50.5,34.0,0,-1.0
07498059,1776611891880,2026-04-19 17:18:11,59.0,1,5.9,0,1,0,0,47.3,35.4,0,-1.0
07498059,1776611921901,2026-04-19 17:18:41,59.0,1,5.9,0,1,0,0,52.8,35.5,0,-1.0
07498059,1776611951953,2026-04-19 17:19:11,59.0,1,5.9,0,1,0,0,37.5,36.4,0,-1.0
07498059,1776611982000,2026-04-19 17:19:42,60.0,0,5.9,0,1,0,0,20.7,35.7,0,-1.0
07498059,1776612012064,2026-04-19 17:20:12,61.0,0,5.9,0,1,0,0,20.7,36.4,0,-1.0
07498059,1776612042130,2026-04-19 17:20:42,61.0,0,5.9,0,1,0,0,18.7,36.2,0,-1.0
07498059,1776612072189,2026-04-19 17:21:12,62.0,0,5.9,0,1,0,0,28.1,37.0,0,-1.0
07498059,1776612102240,2026-04-19 17:21:42,62.0,0,5.9,0,1,0,0,40.7,36.2,0,-1.0
07498059,1776612132285,2026-04-19 17:22:12,63.0,0,5.9,0,1,0,0,27.8,36.1,0,-1.0
07498059,1776612162350,2026-04-19 17:22:42,63.0,0,5.9,0,1,0,0,27.8,35.8,0,-1.0
07498059,1776612192465,2026-04-19 17:23:12,64.0,0,5.9,0,1,0,0,25.4,35.9,0,-1.0
07498059,1776612222532,2026-04-19 17:23:42,64.0,0,5.9,0,1,0,0,33.5,35.5,0,-1.0
07498059,1776612252587,2026-04-19 17:24:12,65.0,0,5.9,0,1,0,0,21.6,35.7,0,-1.0
07498059,1776612282644,2026-04-19 17:24:42,65.0,0,5.9,0,1,0,0,27.0,35.6,0,-1.0
07498059,1776612312774,2026-04-19 17:25:12,65.0,0,5.9,0,1,0,0,27.0,35.2,0,-1.0
07498059,1776612342847,2026-04-19 17:25:42,66.0,0,5.9,0,1,0,0,26.7,35.4,0,-1.0
07498059,1776612372911,2026-04-19 17:26:12,66.0,0,5.9,0,1,0,0,20.4,35.4,0,-1.0
07498059,1776612402965,2026-04-19 17:26:42,67.0,0,5.9,0,1,0,0,32.5,36.0,0,-1.0
